input,target
"generar pseudolatex: polinomio de sexto grado con coeficiente principal -149, de dos términos",- VNx^{6} - VFx^{3}
"generar pseudolatex: Polinomio de grado siete completo, con 8 términos, con coeficiente principal 3, ordenado de menor grado a mayor grado y con una mezcla de coeficientes enteros y fraccionarios",VR + VRx + VRx^{2} + VRx^{3} + VRx^{4} + VRx^{5} + VRx^{6} + VRx^{7}
generar pseudolatex: Polinomio de grado 6 incompleto con coeficiente principal de -9 y todos los números negativos,- VNx^{6} - VFx^{4} - VNx^{2} - VFx - VF
"generar pseudolatex: Una expresión polinomica de grado 4, con coeficiente principal 38.3, coeficiente de grado tres de 1.5, coeficiente de segundo grado de 6.3, coeficiente grado 1 de 13.1 y termino independiente de 4",VD - VDx^{2} - VDx^{3} + VDx - VDx^{4}
generar pseudolatex: Polinomio de noveno grado completo,- VRx^{9} - VRx^{8} - VRx^{7} - VRx^{6} - VRx^{5} - VRx^{4} - VRx^{3} - VRx^{2} - VRx - VR
generar pseudolatex: Polinomio de primer grado completo con números decimales negativos,- VD - VDx
generar pseudolatex: Polinomio de octavo grado incompleto,- VRx^{8} + VRx^{7} - VRx^{6} + VRx^{5} - VRx^{4} - VRx^{3} + VRx^{2} + VRx + VR
generar pseudolatex: Polinomio de grado 7 completo,VNx^{2} + VNx^{6} + VNx + VN - VNx^{7} + VNx^{5} + VNx^{4} - VNx^{3}
generar pseudolatex: Monomio con variable y,- VNy
generar pseudolatex: Sistema de 2 ecuaciones con tres variables cada uno,\begin{cases} VN.y - VF.z + VN.x = VF \\VF.y - VN.z - VF.x = VN \end{cases}
generar pseudolatex: Polinomio de grado nueve y variable y. Incompleto y desordenado. Con coeficientes racionales y enteros,VNy^{9} + VFy^{10} - VFy^{7}
generar pseudolatex: Monomio de grado 10,- VNx^{10}
generar pseudolatex: Polinomio de grado ocho incompleto,- VNx - VNx^{5} - VNx^{4} - VNx^{2} - VNx^{8} - VN - VNx^{3} - VNx^{6} - VNx^{7}
generar pseudolatex: Polinomio de quinto grado incompleto con 5 términos,- VRx^{5} - VRx^{4} - VRx^{3} - VRx^{2} - VRx - VR
generar pseudolatex: Polinomio de grado cuatro completo,- VRx^{4} - VRx^{3} - VRx^{2} - VRx - VR
generar pseudolatex: Polinomio de grado 7 completo de ocho terminos,VNx^{7} + VNx^{6} + VNx^{5} + VNx^{4} + VNx^{3} + VNx^{2} + VNx + VN
"generar pseudolatex: Polinomio con 2 coeficientes fraccionarios y uno entero, de noveno grado incompleto",- VFy^{5} - VN + VFy^{9}
generar pseudolatex: poloniomio desordenado,VRx^{6} + VRx + VRx^{2} + VRx^{4} + VRx^{3} + VRx^{5} + VRx^{8} + VRx^{7} + VR
generar pseudolatex: Es un polinomio con números complejos como coeficientes de x,VC.x^{6} + VC.x^{5} + VC.x^{4} + VC.x^{3} + VC.x^{2} + VC.x + VC
"generar pseudolatex: Polinomio de grado 10, coeficiente principal 2/10, ordenando y completo",VRx^{10} + VRx^{9} - VRx^{8} - VRx^{7} - VRx^{6} - VRx^{5} - VRx^{4} - VRx^{3} - VRx^{2} + VRx - VR
generar pseudolatex: Polinomio de sexto grado completo,VNx^{6} + VNx^{5} + VNx^{4} + VNx^{3} + VNx^{2} + VNx + VN
"generar pseudolatex: Polinomio noveno grado, incompleto, coeficiente principal 26 y 6 términos",VNx^{9} + VNx^{7} + VFx^{4} + VNx^{3} + VNx + VN
generar pseudolatex: Polinomio de grado 12 con coeficientes complejos y enteros,- VNy^{5} + VNy^{12} - VC.y^{9} + VC.y^{7} + VN + VC.y^{2}
generar pseudolatex: Polinomio de cuarto grado completo de cinco terminos,VD + VDx + VDx^{2} + VDx^{3} + VDx^{4}
"generar pseudolatex: Coef. Principal:-37 Esta ordenado, polinomio de grado 2  Termino independiente: 34",VN - VNx - VNx^{2}
"generar pseudolatex: Polinomio de grado 7 completo, desordenado con todos sus coeficientes fraccionarios y negativos",- VFx - VFx^{7} - VFx^{2} - VFx^{4} - VF - VFx^{5} - VFx^{6} - VFx^{3}
generar pseudolatex: Polinomio de grado 6 completo,- VNx - VNx^{2} - VN - VNx^{4} - VNx^{3} - VNx^{5} - VNx^{6}
"generar pseudolatex: polinomio a coeficientes reales (incluso racionales). estaría ordenado en forma descendiente, su grado es 4, coeficiente principal -65 y el término independiente es 0.",- VNx^{4} - VFx^{3} - VFx^{2} - VNx
generar pseudolatex: Polinomio grado 5 completo y ordenado,VR + VRx + VRx^{2} + VRx^{3} + VRx^{4} + VRx^{5}
generar pseudolatex: Polinomio de grado 1 con dos términos,- VN - VNx
"generar pseudolatex: Sistema de tres ecuaciones con 4 incognitas usando numeros enteros y fracciones, positivos y negativos como coeficientes. Usando ""a"", ""b"", ""c"" y ""d"" como incógnitas",\begin{cases} VF.d + VF.c + VF.a - VN.b = VN \\VN.d + VF.c + VF.a - VF.b = VN \\VN.d - VN.c - VF.a + VN.b = VN \end{cases}
generar pseudolatex: Polinomio de grado 5 completo,VRx + VRx^{4} + VRx^{5} + VRx^{3} + VR + VRx^{2}
generar pseudolatex: Polinomio grado 5 incompleto,VNx^{5} + VNx^{2} - VNx - VN
"generar pseudolatex: Polinomio de grado 6, ordenado, con variable=x, algunos fracciones",VRx^{6} + VRx^{5} + VRx^{4} + VRx^{3} + VRx^{2} + VRx + VR
"generar pseudolatex: Polinomio incompleto con variable ""z"" de grado 5. Tiene todos los términos menos el cuadratico y el lineal",- VNz^{5} - VC.z^{4} + VFz^{3} - VC
"generar pseudolatex: Sistema de ecuaciones homogéneo, completo y en orden. Tiene dos ecuaciones y dos variables, x e y",\begin{cases} VF.x + VF.y = 0 \\VN.x + VF.y = 0 \end{cases}
generar pseudolatex: Sistema de ecuaciones de cuatro incógnitas y cuatro ecuaciones,\begin{cases} VF.c + VF.a - VF.b + VN.d = 0 \\- VN.c + VF.a + VF.b + VF.d = 0 \\VF.c + VF.a - VN.b + VN.d = 0 \\VN.c + VN.a - VN.b - VF.d = 0 \end{cases}
generar pseudolatex: polinomio de grado 6 completo compuesto de coeficientes racionales y decimales,VRx^{2} + VRx^{3} + VRx^{6} + VRx^{4} + VR + VRx + VRx^{5}
generar pseudolatex: Un polinomio completo y desordenado de grado 8 con coeficientes fraccionarios y decimales positivos,VRx^{3} + VRx^{2} + VR + VRx^{6} + VRx^{4} + VRx + VRx^{7} + VRx^{5} + VRx^{8}
"generar pseudolatex: Un polinomio completo de grado 9 sin orden. Los coeficientes son todo positivos, de tipo fraccionarios, enteros y decimales",VRx^{4} + VRx + VRx^{6} + VRx^{7} + VRx^{5} + VRx^{2} + VRx^{3} + VRx^{8} + VRx^{9} + VR
"generar pseudolatex: polinomio de grado 6 con coeficiente principal -149, de dos términos",- VNx^{6} - VFx^{3}
"generar pseudolatex: Polinomio ordenado y completo de décimo grado, con variable x y coeficientes racionales y enteros",VRx^{10} + VRx^{9} - VRx^{8} + VRx^{7} - VRx^{6} - VRx^{5} + VRx^{4} + VRx^{3} - VRx^{2} - VRx + VR
"generar pseudolatex: Polinomio de grado 7 completo, con 8 términos, con coeficiente principal 3, ordenado de menor grado a mayor grado y con una mezcla de coeficientes enteros y fraccionarios",VR + VRx + VRx^{2} + VRx^{3} + VRx^{4} + VRx^{5} + VRx^{6} + VRx^{7}
generar pseudolatex: Sistema de 2 ecuaciones y 4 incognitas,\begin{cases} - VF.d - VF.b - VF.c - VN.a = VF \\VF.b + VN.a - VN.d - VN.c = VF \end{cases}
generar pseudolatex: Polinomio cuadrático completo y desordenado,VRx + VRx^{2} - VR
generar pseudolatex: Sistema homogéneo de dos ecuaciones y dos incógnitas usando coeficientes enteros escritos de forma fraccionaria,\begin{cases} VF.y + VF.x = 0 \\VN.y + VF.x = 0 \end{cases}
generar pseudolatex: polinomio de grado cuatro incompleto y desordenado donde el coeficiente que acompaña a la variable principal es un número racional,VNz^{2} + VFz^{4}
generar pseudolatex: Polinomio incompleto grado 3 de un termino,VFz^{3}
"generar pseudolatex: Polinomio de grado siete, de ocho terminos",VNx^{7} + VNx^{6} + VNx^{5} + VNx^{4} + VNx^{3} + VNx^{2} + VNx - VN
generar pseudolatex: Polinomio de grado 10 con todos los coeficientes distintos de 0,VR + VRx + VRx^{2} - VRx^{3} - VRx^{4} - VRx^{5} + VRx^{6} - VRx^{7} - VRx^{8} + VRx^{9} + VRx^{10}
"generar pseudolatex: polinomio de primer grado completo, con coeficiente principal -37 y termino independiente 24.",VR - VRx
"generar pseudolatex: polinomio de grado 3, completo, con coeficiente principal 25.8, con cuatro términos",- VD + VDx - VDx^{2} + VDx^{3}
generar pseudolatex: Sistema de 2 ecuaciones y cuatro incognitas,\begin{cases} - VF.d - VF.b - VF.c - VN.a = VF \\VF.b + VN.a - VN.d - VN.c = VF \end{cases}
generar pseudolatex: Polinomio cúbico en indeterminada z con solo término principal,- VNz^{3}
generar pseudolatex: Polinomio completo de grado 4 y con 5 términos,- VFx^{4} - VFx^{3} - VFx^{2} - VFx - VF
generar pseudolatex: Un polinomio de grado siete desordenado,VNx^{3} + VN + VNx^{6} + VNx^{2} + VNx^{4} + VNx^{7} + VNx^{5} + VNx
generar pseudolatex: Polinomio de sexto grado de siete términos,- VRx^{6} - VRx^{5} - VRx^{4} - VRx^{3} - VRx^{2} + VRx + VR
generar pseudolatex: polinomio de segundo grado con tres terminos,VDx + VD + VDx^{2}
generar pseudolatex: sistema homogeneo de tres ecuaciones de con tres incógnitas,\begin{cases} - VF.z - VF.x + VF.y = 0 \\VN.z + VF.x - VN.y = 0 \\- VN.y - VF.z + VN.x = 0 \end{cases}
generar pseudolatex: Polinomio de tercer grado con números grandes positivos. Está ordenado de forma decreciente y le falta el término cuadratico,VNx^{3} + VNx + VF
"generar pseudolatex: Polinomio de tercer grado completo. Posee cuatro terminos, los terminos dos y 3 son negativos.",VD - VDx - VDx^{2} + VDx^{3}
"generar pseudolatex: Sistema homogéneo de 3 ecuaciones y 2 incógnitas (y,z)",\begin{cases} - VN.z = 0 \\VF.y - VF.z = 0 \\- VN.y + VF.z = 0 \end{cases}
"generar pseudolatex: Polinomio de grado 2 incompleto, con 2 términos, con coeficiente principal (-9/4), ordenado de mayor a menor y con coeficientes fraccionarios.",- VFy^{2} + VF
generar pseudolatex: Monomio de primer grado con coeficiente fraccionario positivo,VFx
"generar pseudolatex: Un polinomio completo de grado nueve sin orden. Los coeficientes son todo positivos, de tipo fraccionarios, enteros y decimales",VRx^{4} + VRx + VRx^{6} + VRx^{7} + VRx^{5} + VRx^{2} + VRx^{3} + VRx^{8} + VRx^{9} + VR
"generar pseudolatex: Polinomio de grado siete, completo",- VR - VRx^{2} - VRx^{5} - VRx^{4} - VRx^{6} - VRx^{3} - VRx^{7} - VRx
generar pseudolatex: Polinomio incompleto de décimo grado con 3 terminos,VNy^{9} + VFy^{10} - VFy^{7}
generar pseudolatex: Polinomio completo de grado tres con cuatro términos,VFx^{2} + VF + VFx^{3} + VFx
generar pseudolatex: Un polinomio de grado 4 incompleto con tres terminos,- VNx^{4} - VFx^{3} - VN
"generar pseudolatex: Polinomio de grado 4, completo, con coeficientes enteros",VN + VNx + VNx^{2} + VNx^{3} + VNx^{4}
generar pseudolatex: Polinomio de grado 13 incompleto con 8 términos y coeficientes grandes positivos,VFx^{5} + VNx^{2} + VNx + VNx^{10} + VNx^{7} + VNx^{13} + VNx^{6} + VNx^{3}
"generar pseudolatex: Sistema de dos ecuaciones con tres incógnitas (x, y, z). Las ecuaciones están completas y desordenadas",\begin{cases} VN.z + VN.y + VF.x = VF \\VN.y + VF.z - VN.x = VN \end{cases}
generar pseudolatex: Polinomio incompleto de octavo grado,- VNx^{8} - VNx^{2} - VNx
generar pseudolatex: Polinomio en indeterminada z de grado nueve con solo términos principal y de potencia 7,VNz^{7} + VNz^{9}
"generar pseudolatex: Polinomio de sexto grado completo, con coeficientes decimales negativos",- VDx^{6} - VDx^{5} - VDx^{4} - VDx^{3} - VDx^{2} - VDx - VD
generar pseudolatex: sistema de 3 ecuaciones con 2 incógnitas en cada una de ellas pero no necesariamente iguales entre sí las 3,\begin{cases} - VN.y + VN.z = VF \\- VN.x + VN.y = VN \\VN.y - VF.z = VN \end{cases}
generar pseudolatex: Polinomio de grado seis completo con variable x,VF + VFx + VFx^{2} + VFx^{3} + VFx^{4} - VFx^{5} + VFx^{6}
generar pseudolatex: Polinimio de grado 4 completo y coeficientes decimales positivos,VDx^{4} + VDx^{3} + VDx^{2} + VDx + VD
generar pseudolatex: Polinomio de grado ocho completo,- VC - VC.x - VC.x^{2} - VC.x^{3} - VC.x^{4} - VC.x^{5} - VC.x^{6} - VC.x^{7} - VC.x^{8}
"generar pseudolatex: Polinomio de tercer grado en variable x, completo y ordenado en forma ascendente",VN - VNx - VNx^{2} + VNx^{3}
generar pseudolatex: Sistema de ecuaciones con 2 incógnitas,\begin{cases} - VN.x - VF.y = 0 \\- VF.x - VN.y = 0 \end{cases}
"generar pseudolatex: Polinomio de octavo grado completo, con coeficientes fraccionarios, con signos mixtos y en orden descendente",VFx^{8} - VFx^{7} - VFx^{6} + VFx^{5} - VFx^{4} - VFx^{3} + VFx^{2} - VFx - VF
"generar pseudolatex: Sistema de tres ecuaciones, de variables a, c, b y d. Todas de grado 1 y de 4 términos cada una",\begin{cases} - VN.c - VN.a - VF.b + VN.d = VN \\VN.c + VF.a + VF.b + VF.d = VF \\VN.c + VF.a + VF.b + VN.d = VF \end{cases}
"generar pseudolatex: Un sistema de 2 ecuaciones con 2 incógnitas, x e y. Los coeficientes de las variables son fracciones",\begin{cases} VF.y + VF.x = VF \\VF.y + VF.x = VN \end{cases}
"generar pseudolatex: Sistema de dos ecuaciones con tres incógnitas, ordenado y con algunos coeficientes fraccionarios",\begin{cases} - VF.z - VN.x - VN.y = VN \\- VN.z + VF.x + VN.y = VF \end{cases}
"generar pseudolatex: Sistema de 3 ecuaciones, de variables a, c, b y d. Todas de grado uno y de 4 términos cada una",\begin{cases} - VN.c - VN.a - VF.b + VN.d = VN \\VN.c + VF.a + VF.b + VF.d = VF \\VN.c + VF.a + VF.b + VN.d = VF \end{cases}
generar pseudolatex: Polinomio de grado 3 sin término cuadrático,VF - VNx + VNx^{3}
"generar pseudolatex: Polinomio de tercer grado, completo, ordenado en forma ascendente y coeficientes complejos con solo parte imaginaria",VC + VC.x - VC.x^{2} + VC.x^{3}
generar pseudolatex: Polinomio de grado seis completo,- VNx - VNx^{2} - VN - VNx^{4} - VNx^{3} - VNx^{5} - VNx^{6}
generar pseudolatex: Sistema de ecuación de cuatro variables y 2 ecuaciones. El sistema tendrá infinitas soluciones,\begin{cases} VN.a - VN.b = VN \\- VN.b + VN.c + VN.d = VF \end{cases}
"generar pseudolatex: Polinomio de grado siete, completo",- VNx^{7} - VNx^{6} - VNx^{5} - VNx^{4} - VNx^{3} - VNx^{2} - VNx - VN
generar pseudolatex: Polinomio de grado tres completo con variable x,- VFx^{3} - VFx^{2} - VFx - VF
"generar pseudolatex: Polinomio incompleto en indeterminada ""y"" de grado 14 con tres términos",VFy^{14} - VC.y^{9} - VNy^{2}
generar pseudolatex: Polinomio de grado ocho completo,- VN + VNx - VNx^{2} + VNx^{3} - VNx^{4} - VNx^{5} + VNx^{6} - VNx^{7} - VNx^{8}
"generar pseudolatex: Polinomio de grado 1 completo, dos terminos",VN + VNx
generar pseudolatex: Polinomio de grado 4 incompleto. Posee números complejos en sus tres componentes.,- VC.y + VC.y^{3} - VC.y^{4}
generar pseudolatex: Polinomio incompleto de décimo grado con tres terminos,VNy^{9} + VFy^{10} - VFy^{7}
generar pseudolatex: Sistema de ecuaciones lineales Ecuaciones de grado 1  Sistema compatible  Dos variables,\begin{cases} - VF.y - VN.x = 0 \\- VF.y - VF.x = 0 \end{cases}
"generar pseudolatex: Polinomio de décimo grado, coeficiente principal 2/10, ordenando y completo",VRx^{10} + VRx^{9} - VRx^{8} - VRx^{7} - VRx^{6} - VRx^{5} - VRx^{4} - VRx^{3} - VRx^{2} + VRx - VR
generar pseudolatex: sistema de ecuaciones con dos variables,\begin{cases} - VF.y - VN.x = 0 \\- VF.y - VN.x = 0 \end{cases}
"generar pseudolatex: sistema de dos ecuaciones homogéneas con dos variables, con coeficientes fraccionarios y coeficientes negativos",\begin{cases} - VN.x - VN.y = 0 \\- VF.x - VF.y = 0 \end{cases}
generar pseudolatex: Polinomio de primer grado con coeficiente principal 3 y terminó independiente 30.7,VRx - VR
generar pseudolatex: Polinomio de grado ocho incompleto con solo termino principal y negativo,- VNx^{8}
generar pseudolatex: polinomio de grado 6 de dos términos. Solo términos principal y de potencia 3,- VNx^{6} - VFx^{3}
generar pseudolatex: Polinomio de primer grado con números complejos y todos los términos positivos,VC + VC.x
"generar pseudolatex: un polinomio completo de orden 5, con todos sus coeficientes negativos. Esta desordenada con respectos a las potencias",- VRx^{5} - VRx^{2} - VR - VRx^{4} - VRx - VRx^{3}
generar pseudolatex: Sistema de ecuaciones 2 variables y 2 incógnitas. Cada ecuacion tiene una sola variable,\begin{cases} - VN.y = VF \\- VF.x = VN \end{cases}
generar pseudolatex: Polinomio completo de grado 7,VF + VFx + VFx^{2} + VFx^{3} + VFx^{4} + VFx^{5} + VFx^{6} + VFx^{7}
generar pseudolatex: Polinomio de primer grado completo con coeficiente principal fraccionario,- VR - VRx
generar pseudolatex: Polinomio de grado ocho de 9 términos,VF + VFx + VFx^{2} + VFx^{3} + VFx^{4} + VFx^{5} + VFx^{6} + VFx^{7} + VFx^{8}
generar pseudolatex: Polinomio de grado 1 completo,VC + VC.x
"generar pseudolatex: Polinomio de variable x, de primer grado y coeficientes imaginarios",VC + VC.x
generar pseudolatex: Sistema de ecuaciones con tres variables,\begin{cases} VF.y + VF.z - VF.x = VF \\VF.z - VF.y - VF.x = VF \end{cases}
generar pseudolatex: Sistema de dos ecuaciones lineales con dos variables no homogéneas.,\begin{cases} - VF.x - VN.y = VF \\- VF.x + VN.y = VN \end{cases}
generar pseudolatex: expresion polinomica de quinto grado con 6 terminos,- VFx^{5} + VFx^{4} + VFx^{3} + VFx^{2} + VFx - VF
"generar pseudolatex: Polinomio de grado dos incompleto, con dos términos, con coeficiente principal (-9/4), ordenado de mayor a menor y con coeficientes fraccionarios.",- VFy^{2} + VF
generar pseudolatex: Polinomio incompleto de grado 10 con tres terminos,VNy^{9} + VFy^{10} - VFy^{7}
generar pseudolatex: Polinomio desordenado de grado 8 con todos sus coeficientes complejos y negativos,- VC.x - VC.x^{4} - VC.x^{2} - VC.x^{6} - VC.x^{3} - VC.x^{8} - VC.x^{7} - VC.x^{5} - VC
generar pseudolatex: polinomio de grado dos completo ordenado de tres terminos con coeficientes decimales,- VD - VDx - VDx^{2}
generar pseudolatex: Polinomio completo de quinto grado de seis terminos,- VNx^{5} - VNx^{4} + VNx^{3} - VNx^{2} + VNx - VN
generar pseudolatex: Polinimio incompleta de grado 14,- VF - VFz + VNz^{14}
"generar pseudolatex: Sistema de dos ecuaciones y dos incógnitas, homogéneo y completo. Los coeficientes de las x son fraccionarios",\begin{cases} - VN.y + VF.x = 0 \\VN.y + VF.x = 0 \end{cases}
generar pseudolatex: Polinomio de grado 8 incompleto con solo termino principal y negativo,- VNx^{8}
"generar pseudolatex: Polinomio de séptimo grado completo, con 8 términos, con coeficiente principal 3, ordenado de menor grado a mayor grado y con una mezcla de coeficientes enteros y fraccionarios",VR + VRx + VRx^{2} + VRx^{3} + VRx^{4} + VRx^{5} + VRx^{6} + VRx^{7}
generar pseudolatex: Polinomio de quinto grado Coeficientes decimales Coeficiente Independiente=5.8 seis términos,VDx^{5} + VDx^{4} + VDx^{3} + VDx^{2} + VDx + VD
generar pseudolatex: Polinomio completo de grado 3,VD + VDx^{3} + VDx + VDx^{2} + VDx^{4}
"generar pseudolatex: Polinomio de grado 3 completo. Posee cuatro terminos, los terminos 2 y 3 son negativos.",VD - VDx - VDx^{2} + VDx^{3}
"generar pseudolatex: Sistema homogéneo de tres ecuaciones y dos incógnitas (y,z)",\begin{cases} - VN.z = 0 \\VF.y - VF.z = 0 \\- VN.y + VF.z = 0 \end{cases}
generar pseudolatex: Es un polinomio de grado cinco completo,VDx^{5} + VDx^{4} + VDx^{3} + VDx^{2} + VDx + VD
"generar pseudolatex: Polinomio de primer grado completo, dos terminos",VN + VNx
"generar pseudolatex: Polinomio en indeterminada ""z"" de 7mo grado incompleto. Tiene solo términos de potencia 4, seis y 7. El coeficiente del término de potencia 4 tiene coeficiente complejo",VFz^{6} + VFz^{7} - VC.z^{4}
generar pseudolatex: Polinomio de sexto grado incompleto con coeficiente principal de -9 y todos los números negativos,- VNx^{6} - VFx^{4} - VNx^{2} - VFx - VF
generar pseudolatex: sistema homogeneo de 3 ecuaciones de con 3 incógnitas,\begin{cases} - VF.z - VF.x + VF.y = 0 \\VN.z + VF.x - VN.y = 0 \\- VN.y - VF.z + VN.x = 0 \end{cases}
generar pseudolatex: Un polinomio de octavo grado completo. Los coeficientes son reales con un decimal.,VD + VDx - VDx^{2} - VDx^{3} - VDx^{4} + VDx^{5} + VDx^{6} - VDx^{7} + VDx^{8}
generar pseudolatex: Polinomio de grado 4 completo de cinco terminos,VD + VDx + VDx^{2} + VDx^{3} + VDx^{4}
generar pseudolatex: Un polinomio de grado ocho completo. Los coeficientes son reales con un decimal.,VD + VDx - VDx^{2} - VDx^{3} - VDx^{4} + VDx^{5} + VDx^{6} - VDx^{7} + VDx^{8}
generar pseudolatex: Polinomio completo de grado 7,- VRx^{6} - VRx^{4} + VRx^{3} - VRx^{2} + VR - VRx^{5} + VRx - VRx^{7}
generar pseudolatex: polinomio de cuarto grado con 5 terminos,VNx^{4} + VNx^{3} + VNx^{2} + VNx - VN
generar pseudolatex: es un polinomio completo de grado 1 con coeficiente principal 6/13 y termino independiente 14/3,VF + VFx
generar pseudolatex: Polinomio de grado 6 de siete términos,- VRx^{6} - VRx^{5} - VRx^{4} - VRx^{3} - VRx^{2} + VRx + VR
"generar pseudolatex: Una expresión polinomica de grado 4, con coeficiente principal 38.3, coeficiente de grado 3 de 1.5, coeficiente de segundo grado de 6.3, coeficiente grado 1 de 13.1 y termino independiente de 4",VD - VDx^{2} - VDx^{3} + VDx - VDx^{4}
"generar pseudolatex: Polinomio desordenado e incompleto (falta el término independiente) de grado 9. Se compone con coeficientes enteros  y fraccionarios, su coeficiente principal es -195. Está formado por nueve términos.",- VFx^{3} - VFx^{5} - VNx^{4} - VNx^{2} - VFx^{6} - VNx^{9} - VNx^{8} - VNx - VNx^{7}
generar pseudolatex: Polinomio de grado 10 completo y desordenado. La mayoría de los coeficientes son fracciones,- VRx^{4} - VR + VRx^{3} - VRx + VRx^{9} - VRx^{10} + VRx^{7} - VRx^{5} - VRx^{6} - VRx^{2} + VRx^{8}
generar pseudolatex: sistema de tres ecuaciones con cuatro variables en la cual no están ordenadas respectivamente cada una de ellas,\begin{cases} VF.d + VF.a + VN.b - VN.c = VN \\VN.d + VN.a - VN.b + VF.c = VN \\- VN.d + VF.a - VN.b - VF.c = VN \end{cases}
"generar pseudolatex: Sistema de tres ecuaciones con tres variables, con los coeficientes de la primer variable(x) nulos en la segunda y tercera ecuacion, los de la segunda (y) en la primera y los de la tercera(z) nulos en la tercer ecuacion",\begin{cases} VN.z - VF.x = VF \\- VF.z - VF.y = VN \\- VF.y = VN \end{cases}
"generar pseudolatex: Polinomio cúbico completo con coeficientes decimales, fraccionarios y enteros. El término independiente es 23 y el coeficiente del término principal es decimal. El polinimio está ordenado de forma creciente",VR + VRx + VRx^{2} + VRx^{3}
generar pseudolatex: Polinomio de grado 4 incompleto con tres terminos y coeficiente principal -119,- VNx^{4} - VFx^{3} - VN
generar pseudolatex: Polinomio de grado 8 completo,- VC - VC.x - VC.x^{2} - VC.x^{3} - VC.x^{4} - VC.x^{5} - VC.x^{6} - VC.x^{7} - VC.x^{8}
"generar pseudolatex: Polinomio de variable x, de grado 1 y coeficientes imaginarios",VC + VC.x
generar pseudolatex: polinomio de grado 2 completo ordenado de 3 terminos con coeficientes decimales,- VD - VDx - VDx^{2}
generar pseudolatex: Sistema de dos ecuaciones con dos variables,\begin{cases} VF.y + VF.x = 0 \\VN.y + VN.x = 0 \end{cases}
generar pseudolatex: Polinomio de números fraccionarios completo y de octavo grado. El orden de las potencias es ascendente,VR - VRx + VRx^{2} - VRx^{3} + VRx^{4} - VRx^{5} + VRx^{6} - VRx^{7} - VRx^{8}
generar pseudolatex: Sistema de 3 ecuaciones con 3 incógnitas,\begin{cases} VF.z - VN.y + VN.x = VN \\VN.z - VF.y + VF.x = VN \\- VN.z + VF.y + VF.x = VF \end{cases}
generar pseudolatex: Polinomio de noveno grado X variable,- VR - VRx + VRx^{2} - VRx^{3} + VRx^{4} - VRx^{5} + VRx^{6} + VRx^{7} + VRx^{8} + VRx^{9}
"generar pseudolatex: Polinomio de grado 2, ordenado",VDx^{2} + VDx + VD
generar pseudolatex: polinomio de grado 4 incompleto y desordenado donde el coeficiente que acompaña a la variable principal es un número racional,VNz^{2} + VFz^{4}
generar pseudolatex: es un polinomio completo de primer grado con coeficiente principal 6/13 y termino independiente 14/3,VF + VFx
generar pseudolatex: Polinomio incompleto tercer grado de un termino,VFz^{3}
generar pseudolatex: polinomio de grado 10 con ocho terminos e indeterminada z,- VF + VFz^{10} - VFz^{6} + VFz^{7} + VC.z^{8} + VNz^{2} - VNz^{3} + VNz^{5}
generar pseudolatex: Sistema de dos ecuaciones con dos variables,\begin{cases} - VF.x - VF.y = 0 \\- VF.x - VN.y = 0 \end{cases}
"generar pseudolatex: Polinomio de octavo grado, con coeficiente principal 2",- VNx + VNx^{3} - VN + VNx^{2} + VNx^{4} + VNx^{5} - VNx^{7} + VNx^{6} + VNx^{8}
generar pseudolatex: Polinomio de tercer grado Coeficientes enteros Termino Independiente=15,- VNx^{3} - VNx^{2} + VNx + VN
generar pseudolatex: Polinomio incompleto de grado nueve con algunos números imaginarios. Variable y,- VC.y^{6} - VN + VC.y^{5} - VC.y^{2} + VFy^{9} + VFy^{8} - VFy
generar pseudolatex: polinomio de segundo grado con 3 terminos,VDx + VD + VDx^{2}
generar pseudolatex: Un polinomio de grado 8 completo. Los coeficientes son reales con un decimal.,VD + VDx - VDx^{2} - VDx^{3} - VDx^{4} + VDx^{5} + VDx^{6} - VDx^{7} + VDx^{8}
"generar pseudolatex: Polinomio desordenado, completo de grado 6 con todos sus coeficientes negativos y casi todos fraccionarios",- VRx^{2} - VRx^{4} - VRx - VRx^{5} - VRx^{3} - VRx^{6} - VR
"generar pseudolatex: Una expresión polinomica de grado 4, con coeficiente principal 38.3, coeficiente de grado tres de 1.5, coeficiente de grado dos de 6.3, coeficiente grado uno de 13.1 y termino independiente de 4",VD - VDx^{2} - VDx^{3} + VDx - VDx^{4}
generar pseudolatex: polinomio de grado 10 con 8 terminos e indeterminada z,- VF + VFz^{10} - VFz^{6} + VFz^{7} + VC.z^{8} + VNz^{2} - VNz^{3} + VNz^{5}
"generar pseudolatex: Polinomio grado cuatro y variable ""y""",VNy^{4}
generar pseudolatex: Polinomio completo de grado 3,- VNx^{3} - VNx^{2} + VNx + VN
"generar pseudolatex: Polinomio completo, desordenado, de grado 6 con coeficientes positivos y negativos",- VRx^{6} + VRx - VRx^{4} + VR - VRx^{3} + VRx^{2} + VRx^{5}
"generar pseudolatex: Una expresión polinomica de grado 4, con coeficiente principal 38.3, coeficiente de tercer grado de 1.5, coeficiente de grado 2 de 6.3, coeficiente grado uno de 13.1 y termino independiente de 4",VD - VDx^{2} - VDx^{3} + VDx - VDx^{4}
"generar pseudolatex: Es un sistema de ecuaciones de dos ecuaciones y 3 incógnitas, el cual constituye un sistema compatible indeterminado",\begin{cases} VN.z = VF \\VN.z + VF.x + VN.y = VN \end{cases}
