input,target
"generar pseudolatex: Polinomio de grado 6, completo, no ordenado y con siete términos",VRx^{6} + VRx^{4} + VRx^{5} - VR + VRx^{3} - VRx^{2} + VRx
generar lista: sistema de ecuaciones con tres incognitas. Es homogeneo,CASES EQ SUM MUL VF z E MUL VF y E NEG MUL VF x E E 0 EQ SUM MUL VF x E MUL VN y E NEG MUL VF z E E 0 EQ SUM MUL VN y E NEG MUL VF z E NEG MUL VF x E E 0 E
"generar lista: Polinomio de variable x, de 1er grado y coeficientes imaginarios",SUM VC MUL VC x E E
"generar lista: polinomio de grado seis, completo ordenado, de siete términos, una variable y coeficientes fraccionarios",SUM MUL VF POW x 6 E NEG MUL VF POW x 5 E MUL VF POW x 4 E NEG MUL VF POW x 3 E MUL VF POW x 2 E MUL VF x E VF E
generar pseudolatex: Polinomio de grado 5 con números complejos,VC.x^{4} + VC.x^{3} + VC + VC.x + VC.x^{2} + VC.x^{5}
"generar pseudolatex: polinomio grado 12, incompleto, cuatro términos, coeficiente principal 39",VNx^{12} + VNx^{4} + VNx^{2} + VNx
"generar pseudolatex: Polinomio de grado 13 de coeficientes pertenecientes al cuerpo de los numeros complejos, con el coeficiente de y^3 nulo",- VNy^{13} + VFy^{2} + VNy^{6} + VC.y^{12} - VC.y^{9} + VNy^{5} + VNy - VNy^{7} + VF - VNy^{10} - VC.y^{4} - VFy^{11} + VNy^{8}
"generar pseudolatex: Polinomio incompleto de séptimo grado con dos términos, el coeficiente principal y el término independiente",VNx^{7} + VN
"generar pseudolatex: Polinomio de grado 15, con 7 términos, y todos ellos restando",- VNx^{10} - VNx^{9} - VNx^{8} - VFx^{3} - VNx^{4} - VN - VFx^{15}
"generar pseudolatex: polinomio ordenado de diez variables , conformado con números racionales y reales",- VRx^{10} - VRx^{9} - VRx^{8} - VRx^{7} - VRx^{6} - VRx^{5} - VRx^{4} - VRx^{3} - VRx^{2} - VRx - VR
generar lista: Polinomio de grado 2,SUM VR NEG MUL VR x E NEG MUL VR POW x 2 E E
"generar lista: Sistema de ecuaciones de dos ecuaciones, una con dos incógnita y otra con 3 incógnitas. Ambas ecuaciones de grado 1",CASES EQ SUM NEG MUL VF b E MUL VN c E NEG MUL VN a E E VN EQ SUM NEG MUL VF a E NEG MUL VN b E E VN E
"generar lista: Polinomio de grado 8, completo, con nueve términos",SUM NEG MUL VN POW x 2 E MUL VN POW x 3 E NEG MUL VN x E MUL VN POW x 4 E NEG VN NEG MUL VN POW x 7 E MUL VN POW x 8 E MUL VN POW x 5 E NEG MUL VN POW x 6 E E
"generar pseudolatex: Polinomio con dos coeficientes fraccionarios y uno entero, de noveno grado incompleto",- VFy^{5} - VN + VFy^{9}
generar lista: Sistema de ecuaciones de tres incógnitas y tres ecuaciones incompletas,CASES EQ SUM NEG MUL VF y E NEG MUL VF z E E VN EQ SUM MUL VN y E E VF EQ SUM NEG MUL VF x E MUL VF z E MUL VF y E E VN E
generar lista: Polinomio en indeterminada z de grado 13 que incluye 3 coeficientes complejos. No está ordenado,SUM MUL VN POW z 6 E NEG MUL VN POW z 12 E MUL VF POW z 7 E NEG MUL VN z E NEG MUL VN POW z 13 E NEG MUL VC POW z 11 E MUL VF POW z 10 E MUL VC POW z 9 E MUL VC POW z 2 E NEG MUL VN POW z 4 E E
"generar pseudolatex: Sistema de 3 ecuaciones con 3 variables (x,y,z) con todos sus coeficientes distintos de 0",\begin{cases} VN.z + VN.y + VN.x = VF \\VN.y + VF.z - VF.x = VN \\VN.y - VF.z + VN.x = VF \end{cases}
generar pseudolatex: Polinomio incompleto de grado 8,VNx^{8} - VNx^{7} + VNx^{6} - VNx^{4}
generar lista: Polinomio completo de tercer grado con 4 términos,SUM MUL VF POW x 2 E VF MUL VF POW x 3 E MUL VF x E E
generar lista: Polinomio fraccionario de sexto grado completo,SUM MUL VR POW x 6 E MUL VR POW x 4 E MUL VR POW x 5 E NEG VR MUL VR POW x 3 E NEG MUL VR POW x 2 E MUL VR x E E
generar lista: Polinomio de grado 1 con números complejos y todos los términos positivos,SUM VC MUL VC x E E
generar pseudolatex: Sistema de cuatro ecuaciones con cuatro incognitas,\begin{cases} VN.d + VN.c + VN.b - VN.a = 0 \\VN.d - VN.c - VN.b + VN.a = 0 \\- VF.d + VN.c - VN.b - VN.a = 0 \\VN.d - VN.c - VN.b + VF.a = 0 \end{cases}
generar pseudolatex: Polinomio de segundo grado completo,VDx + VD + VDx^{2}
generar pseudolatex: Sistema de ecuaciones,\begin{cases} - VN.c = VF.a - VF.b + VF \\VN = VN.b - VN.d + VN.a \\VF = VN.b + VF.d \\- VF.b + VF.d + VF.a = - VF.c + VF \end{cases}
generar pseudolatex: Polinomio completo de quinto grado con coeficientes imaginarios,VC + VC.x + VC.x^{2} + VC.x^{3} + VC.x^{4} + VC.x^{5}
"generar lista: Sistema de dos ecuaciones y dos incógnitas, todas de grado uno usando algunos coeficientes fraccionarios",CASES EQ SUM MUL VF x E MUL VN y E E 0 EQ SUM MUL VN x E MUL VF y E E 0 E
generar lista: Polinomio de grado seis de 7 términos,SUM NEG MUL VR POW x 6 E NEG MUL VR POW x 5 E NEG MUL VR POW x 4 E NEG MUL VR POW x 3 E NEG MUL VR POW x 2 E MUL VR x E VR E
generar lista: Monomio de grado 10,SUM NEG MUL VN POW x 10 E E
"generar pseudolatex: Polinomio de grado 15 incompleto y desordenado. La indeterminada es ""y"" ",VN - VC.y^{2} - VNy^{7} - VNy^{15} - VNy^{5} + VC.y^{6} + VNy^{13} + VFy^{8} - VC.y^{11} + VNy^{3}
generar lista: Polinomio incompleto de grado 11,SUM MUL VN POW x 7 E MUL VF POW x 4 E MUL VF POW x 8 E MUL VN POW x 11 E E
generar lista: Polinomio incompleto de grado ocho con variable z,SUM NEG MUL VC POW z 2 E MUL VN z E MUL VN POW z 5 E MUL VN POW z 8 E VN NEG MUL VF POW z 3 E NEG MUL VN POW z 7 E NEG MUL VN POW z 6 E E
generar pseudolatex: Sistema de ecuaciones con dos ecuaciones y cuatro variables completas,\begin{cases} - VF.d + VF.b + VF.a - VN.c = VN \\VN.d - VN.b - VF.a + VN.c = VN \end{cases}
"generar pseudolatex: Polinomio de noveno grado, desordenado con todos los coeficientes negativos",- VNx^{9} - VFx^{8} - VNx - VNx^{4} - VNx^{2} - VNx^{6} - VN - VNx^{7}
generar pseudolatex: polinomio de grado 2 completo ordenado de tres terminos con coeficientes decimales,- VD - VDx - VDx^{2}
generar lista: Polinomio incompleto de grado 4,SUM MUL VN POW z 2 E MUL VF POW z 4 E E
generar pseudolatex: Polinomio ordenado de forma descendiente de grado 9 con coeficientes negativos,- VRx^{9} - VRx^{8} - VRx^{7} - VRx^{6} - VRx^{5} - VRx^{4} - VRx^{3} - VRx^{2} - VRx - VR
generar pseudolatex: Polinomio completo de grado ocho y numeros enteros,VN + VNx + VNx^{2} + VNx^{3} + VNx^{4} + VNx^{5} + VNx^{6} + VNx^{7} + VNx^{8}
generar lista: Polinomio de grado 3 sin término cuadrático,SUM VF NEG MUL VN x E MUL VN POW x 3 E E
"generar lista: sistema de ecuaciones de cuatro incognitas y cuatro ecuaciones, compatible determinado, homogeneo",CASES EQ SUM MUL VN d E MUL VN c E MUL VN b E NEG MUL VN a E E 0 EQ SUM MUL VN d E NEG MUL VN c E NEG MUL VN b E MUL VN a E E 0 EQ SUM NEG MUL VF d E MUL VN c E NEG MUL VN b E NEG MUL VN a E E 0 EQ SUM MUL VN d E NEG MUL VN c E NEG MUL VN b E MUL VF a E E 0 E
generar pseudolatex: Sistema de ecuaciones de dos variables,\begin{cases} - VN.x - VN.y = VN \\- VN.x - VF.y = VF \end{cases}
generar lista: Monomio de grado 1. Coeficiente 190,SUM MUL 190 x E E
generar lista: Sistema de dos ecuaciones con 3 incognitas,CASES EQ SUM MUL VN x E MUL VN y E MUL VN z E E VF EQ SUM NEG MUL VN z E MUL VN y E NEG MUL VF x E E VN E
generar pseudolatex: Polinomio de grado cinco Coeficientes decimales Coeficiente Independiente=5.8 seis términos,VDx^{5} + VDx^{4} + VDx^{3} + VDx^{2} + VDx + VD
generar lista: Polinomio de grado uno incompleto,SUM NEG MUL VN x E E
"generar pseudolatex: Polinomio de grado 4, completo, con coeficientes enteros",VN + VNx + VNx^{2} + VNx^{3} + VNx^{4}
generar pseudolatex: Un polinomio de grado ocho completo. Los coeficientes son reales con un decimal.,VD + VDx - VDx^{2} - VDx^{3} - VDx^{4} + VDx^{5} + VDx^{6} - VDx^{7} + VDx^{8}
generar pseudolatex: Polinomio de grado 8 incompleto con cuatro terminos,- VNx^{8} - VNx^{4} - VNx^{3} - VFx^{2}
"generar lista: polinomio en variable z, de grado 4",SUM NEG MUL VN POW z 4 E E
generar lista: polinomio de grado cuatro con 5 terminos,SUM MUL VN POW x 4 E MUL VN POW x 3 E MUL VN POW x 2 E MUL VN x E NEG VN E
generar lista: Polinomio de noveno grado en indeterminada y,SUM NEG MUL VN POW y 9 E NEG MUL VC POW y 7 E NEG MUL VN POW y 2 E MUL VN POW y 3 E NEG MUL VN y E E
generar pseudolatex: Polinomio grado 7 ordendo de forma de grado decreciente,- VFx^{7} - VFx^{6} - VFx^{5} - VFx^{4} - VFx^{3} - VFx^{2} - VFx - VF
generar lista: monomio de grado 4 con variable y,SUM NEG MUL VN POW y 4 E E
generar pseudolatex: Polinomio de grado ocho incompleto,- VNx - VNx^{5} - VNx^{4} - VNx^{2} - VNx^{8} - VN - VNx^{3} - VNx^{6} - VNx^{7}
generar lista: Polinomio de grado 4 incompleto con tres terminos y coeficiente principal -119,SUM NEG MUL 119 POW x 4 E NEG MUL VF POW x 3 E NEG VN E
generar pseudolatex: Polinomio de grado nueve X variable,- VR - VRx + VRx^{2} - VRx^{3} + VRx^{4} - VRx^{5} + VRx^{6} + VRx^{7} + VRx^{8} + VRx^{9}
generar lista: Sistema de 2 ecuaciones y 4 incognitas,CASES EQ SUM NEG MUL VF d E NEG MUL VF b E NEG MUL VF c E NEG MUL VN a E E VF EQ SUM MUL VF b E MUL VN a E NEG MUL VN d E NEG MUL VN c E E VF E
generar pseudolatex: Polinomio completo de grado 3 con 4 términos,VFx^{2} + VF + VFx^{3} + VFx
generar pseudolatex: Polinomio de cuarto grado con 5 terminos,VDx^{4} + VDx^{3} + VDx^{2} + VDx + VD
"generar lista: Polinomio completo de noveno grado, ordenado de mayor potencia a menor y con todos sus coeficientes positivos",SUM MUL VR POW x 9 E MUL VR POW x 8 E MUL VR POW x 7 E MUL VR POW x 6 E MUL VR POW x 5 E MUL VR POW x 4 E MUL VR POW x 3 E MUL VR POW x 2 E MUL VR x E VR E
generar pseudolatex: sistema de ecuaciones con 3 incognitas. Es homogeneo,\begin{cases} VF.z + VF.y - VF.x = 0 \\VF.x + VN.y - VF.z = 0 \\VN.y - VF.z - VF.x = 0 \end{cases}
"generar pseudolatex: Polinomio de tercer grado con solo término principal, cuyo coeficiente es fraccionario. La variable del polinomio es z",VFz^{3}
"generar pseudolatex: Polinomio de grado tres completo. Posee 4 terminos, los terminos 2 y tres son negativos.",VD - VDx - VDx^{2} + VDx^{3}
"generar pseudolatex: Sistema de dos ecuaciones, homogéneo, completo y en orden.  Tiene coeficientes negativos",\begin{cases} - VN.x - VN.y = 0 \\- VF.x - VF.y = 0 \end{cases}
generar lista: Polinomio de grado nueve con números complejos,SUM MUL VC POW z 9 E MUL VC POW z 7 E NEG MUL VC POW z 8 E E
"generar pseudolatex: Polinomio de grado siete completo, con 8 términos, con coeficiente principal (4/3), con coeficientes fraccionarios desordenados.",VFx^{3} + VF + VFx^{6} + VFx^{5} + VFx^{2} + VFx + VFx^{7} + VFx^{4}
"generar pseudolatex: Polinomio en indeterminada z, de grado 7 con coeficientes negativos, y solo los términos lineal y principal",- VNz - VNz^{7}
generar pseudolatex: Polinomio de octavo grado con coeficientes negativos complejos. Está completo y en orden ascendente,- VC - VC.x - VC.x^{2} - VC.x^{3} - VC.x^{4} - VC.x^{5} - VC.x^{6} - VC.x^{7} - VC.x^{8}
"generar pseudolatex: Polinomio de grado 2, se encuentra incompleto y solo tiene un término",- VNx^{2}
generar lista: Polinomio de cuarto grado incompleto con 3 terminos y coeficiente principal -119,SUM NEG MUL 119 POW x 4 E NEG MUL VF POW x 3 E NEG VN E
generar pseudolatex: polinomio de décimo grado con 8 terminos e indeterminada z,- VF + VFz^{10} - VFz^{6} + VFz^{7} + VC.z^{8} + VNz^{2} - VNz^{3} + VNz^{5}
generar lista: Polinomio de grado 6 X variable,SUM MUL VR POW x 2 E MUL VR POW x 3 E MUL VR POW x 6 E MUL VR POW x 4 E VR MUL VR x E MUL VR POW x 5 E E
"generar pseudolatex: polinomio grado 12, incompleto, 4 términos, coeficiente principal 39",VNx^{12} + VNx^{4} + VNx^{2} + VNx
generar pseudolatex: polinomio desordenado de grado 6,- VRx^{2} - VRx^{3} - VRx^{6} - VRx - VRx^{5} - VRx^{4} - VR
"generar lista: Polinomio de sexto grado completo, con siete términos, con coeficiente principal (-31), ordenado de menor a mayor y con coeficientes enteros y fraccionarios",SUM NEG VR NEG MUL VR x E NEG MUL VR POW x 2 E NEG MUL VR POW x 3 E NEG MUL VR POW x 4 E NEG MUL VR POW x 5 E NEG MUL 31 POW x 6 E E
generar pseudolatex: Sistema de ecuaciones de 3 incógnitas y 3 ecuaciones incompletas,\begin{cases} - VF.y - VF.z = VN \\VN.y = VF \\- VF.x + VF.z + VF.y = VN \end{cases}
generar lista: Monomio de grado uno con coeficiente fraccionario positivo,SUM MUL VF x E E
generar lista: Polinomio de 3er grado sin término cuadrático,SUM VF NEG MUL VN x E MUL VN POW x 3 E E
generar pseudolatex: Polinomio desordenado de grado 9 con coeficientes positivos y negativos grandes y algunas fracciones,- VFx^{3} - VFx^{5} - VNx^{4} - VNx^{2} - VFx^{6} - VNx^{9} - VNx^{8} - VNx - VNx^{7}
generar pseudolatex: Polinomio de grado 6 X variable,VRx^{2} + VRx^{3} + VRx^{6} + VRx^{4} + VR + VRx + VRx^{5}
generar pseudolatex: Polinomio de tercer grado con solo término principal y coeficiente natural grande,VNx^{3}
generar lista: polinomio séptimo grado completo con coeficientes racionales,SUM NEG MUL VF POW x 5 E NEG MUL VF x E NEG VF NEG MUL VF POW x 3 E NEG MUL VF POW x 7 E NEG MUL VF POW x 4 E NEG MUL VF POW x 2 E NEG MUL VF POW x 6 E E
generar lista: Polinomios cuadrático completo con coeficientes decimales,SUM MUL VD x E NEG MUL VD POW x 2 E VD E
"generar pseudolatex: Polinomio de grado cinco, hay números complejos, en desorden, tres términos",- VC.y + VN + VC.y^{5}
generar pseudolatex: Polinomio de quinto grado completo,VRx + VRx^{4} + VRx^{5} + VRx^{3} + VR + VRx^{2}
generar pseudolatex: Polinomio de grado 2,- VNx^{2} - VFx
"generar pseudolatex: Sistema de tres ecuaciones con tres variables (x,y,z) con todos sus coeficientes distintos de 0",\begin{cases} VN.z + VN.y + VN.x = VF \\VN.y + VF.z - VF.x = VN \\VN.y - VF.z + VN.x = VF \end{cases}
generar pseudolatex: Polinomio de grado uno incompleto,- VNx
generar pseudolatex: Polinomio de grado 1 incompleto con 1 término,VFx
"generar pseudolatex: Polinomio de grado 3 completo. Posee 4 terminos, los terminos dos y 3 son negativos.",VD - VDx - VDx^{2} + VDx^{3}
"generar pseudolatex: Un polinomio de coeficientes complejos negativos de grado 5, sin orden y completo",- VC.x - VC.x^{2} - VC.x^{3} - VC.x^{5} - VC.x^{4} - VC
"generar lista: Polinomio de grado 8 completo, con nueve términos, está en orden",SUM MUL VR POW x 8 E MUL VR POW x 7 E MUL VR POW x 6 E MUL VR POW x 5 E MUL VR POW x 4 E MUL VR POW x 3 E MUL VR POW x 2 E MUL VR x E VR E
generar pseudolatex: Un polinomio lineal completo de coeficientes fraccionarios,VF + VFx
generar lista: Sistema compuesto por dos ecuaciones lineales de cuatro incognitas,CASES EQ SUM NEG MUL VN b E MUL VN d E NEG MUL VN a E MUL VN c E E VN EQ SUM NEG MUL VN c E MUL VF d E MUL VF a E NEG MUL VF b E E VN E
"generar pseudolatex: polinomio de grado 3, completo, con coeficiente principal 25.8, con cuatro términos",- VD + VDx - VDx^{2} + VDx^{3}
"generar pseudolatex: Polinomio desordenado, completo de sexto grado con todos sus coeficientes negativos y casi todos fraccionarios",- VRx^{2} - VRx^{4} - VRx - VRx^{5} - VRx^{3} - VRx^{6} - VR
generar pseudolatex: Polinomio de quinto grado completo con coeficiente principal -5,- VNx^{5} - VNx^{4} + VNx^{3} - VNx^{2} + VNx - VN
"generar lista: Sistema de 2 ecuaciones homogéneo con dos incógnitas, x e y. Las variables están desordenadas",CASES EQ SUM NEG MUL VN y E NEG MUL VF x E E 0 EQ SUM MUL VF x E NEG MUL VF y E E 0 E
generar pseudolatex: Polinomio de grado tres Coeficientes enteros Termino Independiente=15,- VNx^{3} - VNx^{2} + VNx + VN
"generar lista: Sistema homogéneo de dos ecuaciones, completo, desordenado",CASES EQ SUM NEG MUL VN x E NEG MUL VF y E E 0 EQ SUM NEG MUL VN y E NEG MUL VN x E E 0 E
"generar pseudolatex: Polinomio desordenado e incompleto (falta el término independiente) de grado 9. Se compone con coeficientes enteros  y fraccionarios, su coeficiente principal es -195. Está formado por 9 términos.",- VFx^{3} - VFx^{5} - VNx^{4} - VNx^{2} - VFx^{6} - VNx^{9} - VNx^{8} - VNx - VNx^{7}
generar pseudolatex: Sistema de dos ecuaciones con dos variables,\begin{cases} - VF.x - VF.y = 0 \\- VF.x - VN.y = 0 \end{cases}
generar lista: Polinomio de 3er grado con números grandes positivos. Está ordenado de forma decreciente y le falta el término cuadratico,SUM MUL VN POW x 3 E MUL VN x E VF E
generar pseudolatex: Polinomio completo de grado 3 con cuatro términos,VFx^{2} + VF + VFx^{3} + VFx
"generar lista: Polinomio de grado uno completo, dos terminos",SUM VN MUL VN x E E
generar pseudolatex: Polinomio de grado 4 completo de 5 terminos,VD + VDx + VDx^{2} + VDx^{3} + VDx^{4}
"generar pseudolatex: polinomio en variable z, de grado 4",- VNz^{4}
generar pseudolatex: Sistema de ecuaciones lineales Sistema compatible  x e y variables,\begin{cases} VF.x + VN.y = 0 \\VN.x + VF.y = 0 \end{cases}
"generar lista: Sistema de 3 ecuaciones, de variables a, c, b y d. Todas de 1er grado y de cuatro términos cada una",CASES EQ SUM NEG MUL VN c E NEG MUL VN a E NEG MUL VF b E MUL VN d E E VN EQ SUM MUL VN c E MUL VF a E MUL VF b E MUL VF d E E VF EQ SUM MUL VN c E MUL VF a E MUL VF b E MUL VN d E E VF E
generar lista: Sistema de ecuaciones homogenea,CASES EQ SUM NEG MUL VN z E E 0 EQ SUM MUL VF y E NEG MUL VF z E E 0 EQ SUM NEG MUL VN y E MUL VF z E E 0 E
"generar pseudolatex: Polinomio de sexto grado completo, con 7 términos, con coeficiente principal (-31), ordenado de menor a mayor y con coeficientes enteros y fraccionarios",- VR - VRx - VRx^{2} - VRx^{3} - VRx^{4} - VRx^{5} - VRx^{6}
"generar pseudolatex: Una expresión polinomica de grado 4, con coeficiente principal 38.3, coeficiente de grado 3 de 1.5, coeficiente de segundo grado de 6.3, coeficiente grado uno de 13.1 y termino independiente de 4",VD - VDx^{2} - VDx^{3} + VDx - VDx^{4}
"generar pseudolatex: Sistema de dos ecuaciones con 3 incógnitas, las incógnitas son x, y y z, en un caso, el resultado es una fracción",\begin{cases} - VF.z - VN.x - VN.y = VN \\- VN.z + VF.x + VN.y = VF \end{cases}
"generar lista: Polinomio incompleto de cuarto grado en indeterminada ""y"", le falta solo el termino independiente. El coeficiente principal es un número complejo",SUM NEG MUL VC POW y 4 E NEG MUL VN POW y 3 E NEG MUL VC y E NEG MUL VN POW y 2 E E
generar lista: Dos ecuaciones con dos variables de grado 1,CASES EQ SUM MUL VF y E MUL VN x E E VF EQ SUM MUL VN x E MUL VF y E E VN E
generar pseudolatex: Sistema de ecuaciones con tres incógnitas,\begin{cases} - VN.y - VF.z + VF.x = VF \\- VF.x - VN.y + VN.z = VN \end{cases}
generar lista: Es un polinomio de grado cinco y esta incompleto,SUM NEG MUL VN POW z 2 E NEG VF MUL VF POW z 5 E NEG MUL VC z E E
generar pseudolatex: Polinomio de grado uno completo con coeficientes negativos,- VR - VRx
"generar pseudolatex: Sistema de 3 ecuaciones con 4 incognitas usando numeros enteros y fracciones, positivos y negativos como coeficientes. Usando ""a"", ""b"", ""c"" y ""d"" como incógnitas",\begin{cases} VF.d + VF.c + VF.a - VN.b = VN \\VN.d + VF.c + VF.a - VF.b = VN \\VN.d - VN.c - VF.a + VN.b = VN \end{cases}
"generar lista: Una expresión polinomica de grado 4, con coeficiente principal 38.3, coeficiente de grado tres de 1.5, coeficiente de segundo grado de 6.3, coeficiente grado 1 de 13.1 y termino independiente de 4",SUM 4 NEG MUL 6.3 POW x 2 E NEG MUL 1.5 POW x 3 E MUL 13.1 x E NEG MUL 38.3 POW x 4 E E
"generar lista: Polinomio de octavo grado completo, con 9 términos, está en orden",SUM MUL VR POW x 8 E MUL VR POW x 7 E MUL VR POW x 6 E MUL VR POW x 5 E MUL VR POW x 4 E MUL VR POW x 3 E MUL VR POW x 2 E MUL VR x E VR E
